donor,recipient,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
(IBRD),THA,,,,195893984.95,,,,,92548339.35,26222029.48,509015866.41,,,,169671955.47,66749188.44,297067232.31,171043256.36,40869236.9,280421155.19,209933213.47,187941005.19,146995739.42,358417909.33,154791395.66,414227645.71,322154688.37,359458412.69,345616381.9,556261581.37,446461158.67,769194941.63,1025047519.86,852410135.94,561881050.25,1520309506.49,952799157.2,366232145.74,365895326.63,124343670.07,151328030.48,330047539.75,312929762.9,121847921.82,185513380.83,394225738.63,156288671.14,443028599.45,421386933.63,276867249.79,912354613.57,1015994957.81,1396847875.88,,,,107273361.73,,,,,,,1069159132.54,174997537.89
(IBRD),TGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70412858.4,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
(IBRD),TTO,,,,,,,,,,,,,,,181240497.89,,,,,,92099732.36,60918808.58,12782238.21,,17199043.96,57787313.53,55226518.01,95029235.53,,24644500.44,,,50782636.6,,,,,,,,,,,67016357,70230065.6,,,34279526.42,70954123.38,,,,20743190.96,,,,25453401.76,,,,,,,,
(IBRD),TUN,,,,,,,,,,,,,,,,,,48869501.81,,33383470.86,148984861.17,152297021.44,123348598.73,,209255034.88,184101175.87,115055245.84,264842347.74,236110559.84,163709895.78,317512289.92,90493522.54,251374051.19,399348310.26,473547216.89,431836006.55,385727583.91,182226543.02,424237399.32,381735067.12,473800857.33,298215543.53,633512699.34,44169871.66,538872201.44,209323401.04,482200734.9,214315599.17,144386993.43,225254525.95,232487057.18,315455777.12,270988487.92,292065812.43,496935350.99,163479416.83,,208799154.96,213204914.35,157960540.93,28640125.42,,334000000,248344477.46,462469882.2
(IBRD),TUR,,,,195893984.95,,194351512.63,69411254.51,29306974.13,,,,,,,,,,,,66766941.71,,162018107.92,309969276.61,242995192.77,312449298.65,905164114.69,483232032.55,942028943.6,778546376.06,635476047.08,466548670.89,1010982322.18,776974340.05,1438588065.05,1362725803.98,1598533514.55,1658356099.4,2018724450.81,2108613274.06,2474439034.4,1631280138.03,1366765395.55,1449851211.25,233338770.28,1325095577.31,957584785.29,296088170.55,342795264.2,200778480.14,330684537.22,48172993.82,1358591299.54,1627411586.28,2584319761.52,3328739068.2,2400044824.11,,1844883111.28,2409624865.59,1328074264.99,1184729473.82,1850802123.83,1716000000,2932188485.44,826377262.22
(IBRD),TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34279526.42,,,90062553.68,,,,,,,,,,,,,,60276929.71
(IBRD),UGA,,,,,,,,,,,,,,,64783837.54,,,,681153.95,,677203.91,,639111.91,1214975.96,,511392.16,460220.98,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
(IBRD),UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38713707.53,685590528.4,180948506.79,1727859127.03,,1160081515.47,,26444968.86,533596872.63,130911535.86,623773790.33,37229469.88,615984522.25,336827624.04,1114919168.1,534913908.62,860000000,,194441708.76
(IBRD),URY,,,,254507933.21,,,,,42417988.87,196665221.11,,,53986531.29,,,137206665.13,,,86506551.44,,,,,147619579.6,22932058.62,57275921.38,62129832.76,,189179493.24,,,27430849.02,128226157.42,242878504.48,97337557.43,,111481960.67,152490830.98,123725430.03,,189880647.76,37360711.35,497116139.65,95193688.92,95701347.25,15350382.74,,147401963.61,174255890.78,,106120218.29,273537104.03,,156009411.69,37070048.72,501885737.04,321374650.67,,198861234.26,7190080.64,218278670.16,,429900000,99060421.81,19444170.88
(IBRD),UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30110661.41,,280098373.53,6484010.53,104723899.63,116519701.46,34921196.9,41930240.4,54682104.51,29091452.41,44543453.09,,,,,,,,106942939.82
(IBRD),VEN,,,,,,,,,,,,,,,347056272.55,,606988335.26,307179725.69,252026960.89,142213585.84,101580587.16,,325947074.38,,200655512.9,143189803.45,,90897529.64,,,,,,,,,,,,,,,1284032451.02,1416482091.18,441698525.77,595873948.3,271569489.12,74043777.07,116501093.41,50575282.16,45659620.24,97620774.27,27936957.52,7229351.79,45845815.35,,,,,,,,,,
(IBRD),VNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000000,465583982.48,971527997.81
(IBRD),ZMB,,,,,,,107973062.57,,,308494464.49,,73267435.32,,,,,,26529158.13,,116842147.99,,103691589.07,161056201.45,276407031.78,,,872118763.53,256578935.95,116418149.69,205253482.24,54430678.27,31672732.89,63478295.76,35030553.53,26767828.29,28871321.58,,190613538.73,,0,,,,,,,,,,,,,,,,,,,,,,,,,
(IBRD),ZWE,,,,,,215946125.14,,,,308494464.49,,73267435.32,,43189225.03,,,,27227293.87,,,,,,,,,,,,,,,,,223876382.08,259101603.93,371854273.26,109285095.54,25147445.13,20723945.01,,128500742.63,197792018.61,80876558.11,36808210.48,174436167.53,,123406295.11,,,,,,,,,,,,,,,,,
(IFC),"Africa, regional",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10870435.56,178377473.75,135188878.53,75653160.64,,,,,,,,,,
(IFC),ALB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2593604.21,2094477.99,154175458.63,3254655.55,3253208.31,41609238.35,33455170.28,,,,,,,,,
(IFC),DZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13954893.4,,,,,,4262915.91,21246056.19,722935.18,7111397.1,80001494.13,,,,,,,,,
(IFC),"America, regional",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518720.84,,136413309.03,20952718.14,149430701.56,,,,,,,,,,,
(IFC),AGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945203.16,9187776.79,866792.9,,,,,,,,,,,,,
(IFC),ARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35030553.53,158173530.82,24676343.23,1189140.91,108395565.69,159334212.33,324163947.87,157993669.92,124178292.62,134440748.68,105215680.49,153416621.29,523587600.48,550164799.24,985056471.21,989267795.35,2060488867.41,611727205.69,319079255.63,1090449294.31,1733598559.93,196198906.81,210913030,,,,,,,,,
(IFC),ARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205133.29,,10574742.95,,,,,,,,,
(IFC),"Asia, regional",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349365622.24,134465943.35,,,,,,,,,,,
(IFC),AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8098648.24,25520656.56,303814413.01,,90783.79,2545502.09,,,,,,,,,
(IFC),BGD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2452138.75,5523906.38,,9711317.46,,9983535.72,518098.63,,,,3503127.75,6625477.89,,,,3718120,32938773.51,61284426.07,188562980.28,1815902.24,241243469.32,57118136.28,,,,,,,,,,
(IFC),BRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762454.15,,,2251905.22,,,,,,,,8675613.34,,,,,,,,,,,,,,,,
(IFC),BLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3197186.93,,,,,,,,,,,,,
(IFC),BLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523099.02,,,37279866.51,,,,,8525831.81,,14458703.59,9078379.28,,,,,,,,,,
(IFC),BEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588931.37,7954289.24,71692.05,1234062.95,185906,,474748.34,,349211.97,2544731.83,,,,,,,,,,,
(IFC),"Bilateral, unspecified",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6132266.12,,,,,,,,,,,,,,,7780812.64,,,13968478.76,,296908394.25,,,,,,,,,,
(IFC),BOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13870601.93,,,,,,2161829.01,16753682.22,17007052.33,3228969.93,33863553.64,59029199.09,4158138.96,16454172.68,34330641.36,75603562.83,,2841943.94,143875331.21,14458703.59,65288677.63,,,,,,,,,,
(IFC),BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14968536.05,25748012.07,10951287.35,,24738583.53,67753992.67,,,,,,,,,
(IFC),BWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139593.38,,,,,720408.34,,,27827007.12,2651429.75,,,,,1228760.42,,1145415.26,2848364.61,30261264.26,,,,,,,,,,
(IFC),BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172700628.91,557809906.9,509689869.44,192095805.12,155540647.6,112207900.17,221994898.96,225767009.28,476390953.95,250854021.89,175917937.13,163428454.54,272259970.28,279885767.03,337721894.29,636666081.77,887142321.23,1811709500.38,1321233946.47,728805379.24,307290827.31,344600146.72,2181989842.55,,,,,,,,,
(IFC),BGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6855905.28,,5057528.22,31137906.16,134992337.05,59589530.39,46701612.58,79314773.61,69092199.48,,,,,,,,,
(IFC),BFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822708.63,,,363042.85,1051519.26,2123208.77,,,,,,,,,,,,
(IFC),BDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13700261.21,,,,,,450381.04,,,,,,,,,,,,,665100.36,423657.7,,,,,,,,,,
(IFC),KHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10472389.96,94494635.94,,2154346.83,,4000074.71,,,,,,,,,
(IFC),CMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7981679.71,3701451.48,3195816.21,,5482143.04,10983690.86,5440603,3853346.91,,2071414.67,883397.05,83729360.42,1433841.02,146853491.18,495749.33,3112325.06,132650272.86,377211218.89,2290830.52,1980842.39,,23084067.49,,,,,,,,,
(IFC),CPV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030629.89,2232782.94,1433841.02,,,,,,2095271.81,,711139.71,,,,,,,,,,
(IFC),TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578825280.65,,610920.5,,,,,,,,,
(IFC),CHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25169870.09,110268045.99,,185336670.6,,108091450.34,37796307.09,514055163.77,268217737.9,173734753.47,87915828.44,206329722.72,147676199.82,111543600.08,61727780.28,21140264.54,,51515749.66,149936756.18,,51157319.07,,,,,,,,,
(IFC),CHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42800951.61,,14484254.34,25130523.33,5102115.7,,,22886025.18,61941932.05,142465711.8,248990102.84,639323438.63,467766751.66,344983574.64,157047606.68,178087852.08,270853445.73,367061400.82,,,,,,,,,
(IFC),COL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698275.7,84562003.02,35978108.43,71348454.83,17155218.49,57914566.13,18444311.06,24068362.94,85695084.56,17364200.43,140886659.6,,133966976.67,33695263.96,70752942.53,251840661.5,64840105.34,42531866.43,,153792951.13,,351030665.38,642921098.33,,,,,,,,,
(IFC),COD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8517036.27,493526.86,594570.46,5286348.8,55022609.94,5574741.21,23816149.56,,,,16195612.62,,,,175247389.45,,,,,,,,,,,,,,,,
(IFC),CRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3616970.28,,,,3242743.51,,,,8686737.67,9768425.38,17206092.24,14397401.1,4957493.34,12968021.07,,12788747.72,55873915.04,,204263533.73,10182008.34,,,,,,,,,
(IFC),CIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7893551.4,,,8794688.01,3303968,6412598.51,26008550.99,10466855.44,1960180.82,,3183276.96,1472328.42,1395489.34,32404807.04,9735385.5,161490345.45,30863890.14,16267112.41,285572736.6,27084880.32,4771372.18,,,,,,,,,,,
(IFC),HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945203.16,16169370.1,53286448.84,30004292.38,34845475.65,81251494.53,100903702.7,,,,,,,,,
(IFC),CYP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6218438.49,,,,,,,,12489411.99,,,,,,,,,,,15130632.13,,,,,,,,,,
(IFC),CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63355216.05,534822700.33,109008894.02,92581188.06,,537582684.76,17165341.39,104763590.69,,34043922.29,,,,,,,,,,
(IFC),DMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020423.14,,,,,,,,,,,,,,,,,,,,,,
(IFC),DOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4553971.96,876038.02,,25888588.65,,,15750198.21,,117275.78,,9260442.06,23557254.71,,9750118.93,8227086.34,163969092.11,1945203.16,,50728699.29,,142562817.36,,270550507.44,,,,,,,,,
(IFC),ECU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3064005.74,26351710.24,23047704.58,123868.85,152490.83,,,38948952.61,,,,,6977446.7,35846025.49,,,,4887115.32,60817600.27,50286523.53,17350444.3,,,,,,,,,,,
(IFC),EGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75852825.25,12799888.8,22726912.11,274741098.63,20332110.8,16345839.33,180236149.77,180152.42,50009741.42,,,69788367.07,101731172.9,64522845.88,81448154.78,1982997.33,169232674.92,163578731.22,218545488.83,283560118.81,13591181.37,729659603.75,125093245.37,,,,,,,,,
(IFC),SLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4662015.59,,25936042.14,71212251.75,39787215.13,907951.12,549430.74,181567585.54,2909145.24,,,,,,,,,
(IFC),ERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326502.73,,,,,,,,,,,,,,
(IFC),EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13711810.57,2602684,12578980.44,11533592.15,8525831.81,70261448.16,,24435970.89,72728631.03,,,,,,,,,
(IFC),ETH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13265500.82,,,,,,,,,,11970986.3,,,,,,,,,,,,
(IFC),"Europe, regional",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71290163.68,17083449.52,,,,,,,,,,,,
(IFC),FJI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14864261.42,,17100262.69,13097533.24,,,,,,,7455973.3,,,,,5214967.13,,,484180.23,,,,,,,,,,
(IFC),GAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24773.77,,,,,60296502.32,289119889.63,,13250955.77,,,,,,,,,20762698.35,,14545726.21,,,,,,,,,
(IFC),GMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7573711.27,,,,,,2513113.39,1472328.42,,1433841.02,548472.42,247874.67,,307190.11,341033.27,,,,,,,,,,,,,
(IFC),GEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4049324.12,18216860.65,13605298.32,48234235.17,438788.33,14138445.87,,,,,,,,,
(IFC),GHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152490830.98,,,8106858.78,1005220.93,89763222.21,111186228.66,85542281.15,256211842.86,26382674.76,7267259.6,2354809.34,34624616.25,1144981.3,13030312.95,6565185.01,160809701.28,11650586.74,,,,,,,,,,
(IFC),GLOBAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2668589.54,10058978.05,18029832.16,27022862.58,10722356.62,29762341.58,17134864.01,474825915.21,20374144.37,107538076.47,167421207.05,198671545.48,143945033.85,180697598.02,85258318.14,8492835.09,153189964.49,33015039.31,677438106.63,,,,,,,,,
(IFC),GRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25478889.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(IFC),GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12434367.01,,,,,,,,,,,,,,,,2909145.24,,,,,,,,,
(IFC),GTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117861731.82,37021888.54,22308720.02,33327814.14,122359404.32,31261383.32,,11566962.87,,80001494.14,,,,,,,,,
(IFC),GIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39910541.92,,,2072394.5,198167.66,17809164.2,,,,3767821.22,5448595.87,2056771.59,495749.33,,,2657217.58,,722935.18,,,,,,,,,,,
(IFC),GNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9214749.08,,,,1234062.95,,,,1108358.14,,,,,,,,,,,,,
(IFC),GUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4275065.67,,,,,,,,,,,,,13755008.66,,,,,,,,,,,,,
(IFC),HTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7665332.65,,,,,,396335.32,,,,,,,,,,,710485.98,,,,,,,,,,,,,
(IFC),HND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201988.81,,3350736.44,,,,,,,65934661.38,,76797526.39,24867009.45,43302284.16,10121092.51,,,,,,,,,,,
(IFC),HUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34625294.59,51718617.02,21071737.84,11423242.67,96731977.14,127547725.69,,121349523.53,127035766.76,19452031.6,6283433.98,115439762.76,15016114.67,,18156758.55,18909444.07,,,,,,,,,
(IFC),IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20107537.73,185303941.51,220088305.28,37680902.71,111038740.09,87211339.71,136570797.63,177720359.6,12984103.72,212962309.3,224154483.19,306980475.4,306030812.32,132773678.41,838888570.54,348635718.89,92851030.83,296452415.05,76860373.8,100894322.08,242501376.54,643082126.72,371221478.52,,,,,,,,,
(IFC),IDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164036405.34,,10610827.59,61934422.59,17943087.78,2992545.97,20392361.89,23239661.82,,87501284.24,90167462.14,763991216.74,467349380.05,279025462.42,110380075.07,451503705.65,875730462.69,505467355.55,19893607.57,116636797.63,45356953.14,258733809.39,36626138.58,,,,,,,,,
(IFC),JAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5475237.61,28131031.28,,,27259830.52,9636634.43,,,51021156.99,,,16885421.02,11470728.16,,29744960.02,,67023295.76,,,,77166223.85,94547220.34,,,,,,,,,
(IFC),JOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25293251.81,,1880720.25,,,3945337.94,,,3046198.05,,,7169205.1,13711810.57,85144948.06,31123250.56,13963186.62,65265242.53,2430515.31,9427074.74,37826580.32,37091601.83,,,,,,,,,
(IFC),KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81585272.88,71263966.71,85199898.41,57723813.47,318539286.29,69353497.04,62186884.13,39339643.52,228266081.36,,,,,,,,,
(IFC),KEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3199457.22,24334389.36,23393173.38,18406910.39,119832378.01,31283421.74,3108591.75,9007620.87,5863788.78,25510578.5,,1177862.73,54563633.21,716920.51,33319699.68,14004918.67,23601798.34,17900805.24,29982508.54,73879284.17,93027298.88,69434470.83,11302029.26,,,,,,,,,
(IFC),KOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12727767.79,23117669.89,4244331.04,5351134.11,87936379.2,18206750.27,38650157.45,4485795.18,72359153.51,18554694.1,26471461.01,8833970.52,4326016.95,8459662.02,13026220.04,371812,12449300.22,907607.13,357701273.75,624558622.26,251277809.61,75955773.28,162650310.44,,,,,,,,,
(IFC),KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49574933.37,5576249.06,209447.8,,1075572.86,2024218.5,5144414.92,,,,,,,,,,
(IFC),LAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4802885.25,,260256.66,1740022.69,48728182.79,,,,,,,,,
(IFC),LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20325722.68,7262091.8,,48654080.22,,,90783792.77,,,,,,,,,,
(IFC),LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73125892,61703147.56,81426828.06,145241835.96,216429392.57,34813813.24,158304769.77,13417676.93,30261264.26,,,,,,,,,,
(IFC),LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381227.08,,17615353.26,,,,,,,,,,,,,4888967.57,,,,,,,,,,,,
(IFC),LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14376730.68,11541538.75,,,48889675.66,81474794.71,28324543.34,27084142.2,,,,,,,,,
(IFC),MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15513100.33,94253070.7,16105656.01,6665462.35,7883059.34,7709234.89,,,,,,,,,
(IFC),MDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2919212.79,,,18406910.4,,16723051.01,,6665639.44,,8860674.26,,4122519.57,3488723.35,2867682.04,3565070.75,3222370.67,1167121.9,2890379.63,2458281.51,698423.94,4164106.63,38704156.98,,,,,,,,,,
(IFC),MWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4577325.66,4949614.8,13621341.46,,,5758764.93,1492124.04,1675417.48,,,167540.89,,,,685590.53,123937.33,2074883.37,837791.2,1577278.88,893982.64,1547081.28,,,,,,,,,,,
(IFC),MYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28489834.39,2541513.85,,,68367842.34,6701472.89,,13144344.57,1472328.42,27909786.81,,,,,,94523055.37,,,,,,,,,,,,,
(IFC),MDV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7780812.64,,,,,6430518.65,21818589.31,,,,,,,,,
(IFC),MLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6440525.58,,,,,,,,,294465.68,32375352.69,,1234062.95,82170452.05,1037441.69,58994463.46,710485.98,7095987.21,,8957334.22,,,,,,,,,,
(IFC),MRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3017693.42,,,,,,6183779.36,,,,,5835609.48,21224043.65,,558739.15,10121092.51,,,,,,,,,,,
(IFC),MUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4258518.14,,,,,12434367.01,,,,10189532.46,2797423.99,22327829.44,7169205.1,8364204.44,,778081.26,,,,,,,,,,,,,,,
(IFC),MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642927425.82,148975131.64,25910160.39,1558765547.86,63969903.59,,80823385.54,107496947.37,138217878.32,353746688.49,351074324.75,555067814.06,312031416.49,383982625.07,425066127.61,234241560.16,950750464.56,441124991.6,381374666.76,238260342.19,801084472.17,551799023.07,78546921.51,,,,,,,,,
(IFC),MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13530327.83,,57619974.88,9499368.26,45860945.98,2123676.03,,,,,,,,,
(IFC),MNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2443557.66,,,,605225.29,,,,,,,,,,
(IFC),MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38414505,38448335.18,5552177.23,99095076.15,,112107310.39,9512290.76,98831616.09,3803085.86,10714442.97,147664450.26,9864600.4,209602498.91,117574963.61,31811400.52,743624,17117787.81,,,20142546.37,16916683.2,639677734.48,1309115.36,,,,,,,,,
(IFC),MOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5180986.25,,12984103.72,,,3091889.68,4884212.69,,1645417.27,1982997.33,45128713.32,173562409.64,767324.86,28747129.29,25982290.34,38492328.13,,,,,,,,,,
(IFC),NAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8912676.87,,6484010.53,1396318.66,1065728.98,1969555.5,1489246.47,2345247.98,10909294.66,,,,,,,,,
(IFC),NPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15373361.83,,7624541.55,,,,,,,,,1147072.82,49362518.04,,85588939.04,1843140.63,44050131.04,,,469049.6,,,,,,,,,,
(IFC),NIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10657289.77,1396847.88,3759262.93,7565316.06,,,,,,,,,,
(IFC),NER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6292467.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(IFC),NGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16013633.7,23677360.84,,,12453417.86,6286861.28,41945264.7,36030483.45,38399439.65,23911915.58,9443213.94,279889632.49,17583165.69,195575915.07,5210488.01,2478746.67,1945203.15,4188955.98,2031989.92,3520056.65,191115144,134662625.94,189094440.69,,,,,,,,,
(IFC),OMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7886125.61,104209760.32,,,,,1159383.74,2139888.13,,,,,,,,,,,
(IFC),PAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15411108.19,8152020.43,48883835.94,223484170.49,64401960.95,100338306.06,15004136.19,34643309.83,209454535.11,4404826.55,45038038.11,90989896.31,50098067.32,186255948.45,411217198.93,437374849.63,523778370.92,206724977.87,59325579.7,,120007239.76,89270729.55,48931822.96,,,,,,,,,
(IFC),PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25778203.87,,,94879853.07,31900820.7,42212742.81,3614675.9,,,,,,,,,,,
(IFC),PAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94302919.23,48079552.43,,8376841.11,,,,,7169205.1,,74362400.05,,34907966.54,99468037.83,231876747.39,380263904.3,,98910938.21,,,,,,,,,
(IFC),PNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17825353.74,,,,,,,,,,,,,,,,,
